0.10257308 0.00000000 0.00301479 
0.20514616 0.00000000 -0.00282931 
0.30771924 0.00000000 -0.00805621 
0.41029233 0.00000000 0.00850342 
0.51286541 0.00000000 -0.00309024 
0.61543849 0.00000000 0.00262343 
0.71801157 0.00000000 0.00536061 
0.82058465 0.00000000 -0.00142337 
0.92315773 0.00000000 -0.00191820 
1.02573081 0.00000000 0.00954194 
1.12830389 0.00000000 0.00473120 
1.23087698 0.00000000 -0.00202655 
1.33345006 0.00000000 -0.06280029 
1.43602314 0.00000000 0.00613280 
1.53859622 0.00000000 -0.00381091 
1.64116930 0.00000000 0.05669571 
1.74374238 0.00000000 0.02197253 
1.84631546 0.00000000 0.02242916 
1.94888854 0.00000000 -0.00897004 
2.05146163 0.00000000 0.00106100 
2.15403471 0.00000000 -0.03562786 
2.25660779 0.00000000 -0.01282569 
2.35918087 0.00000000 0.00674309 
2.46175395 0.00000000 -0.02064692 
2.56432703 0.00000000 0.04397215 
2.66690011 0.00000000 0.16861066 
2.76947320 0.00000000 0.11819862 
2.87204628 0.00000000 -0.06574217 
2.97461936 0.00000000 -0.02920180 
3.07719244 0.00000000 -0.13623335 
3.17976552 0.00000000 0.49110017 
3.28233860 0.00000000 0.42461957 
3.38491168 0.00000000 1.62617474 
3.48748476 0.00000000 0.61414524 
3.59005785 0.00000000 -0.10878380 
3.69263093 0.00000000 0.44500283 
3.79520401 0.00000000 -0.18491806 
3.89777709 0.00000000 0.32505168 
4.00035017 0.00000000 1.48984687 
4.10292325 0.00000000 0.44939885 
4.20549633 0.00000000 0.15272675 
4.30806941 0.00000000 -0.07035972 
4.41064250 0.00000000 0.87734652 
4.51321558 0.00000000 0.36561424 
4.61578866 0.00000000 -0.21039809 
4.71836174 0.00000000 0.00663754 
4.82093482 0.00000000 -1.07606074 
4.92350790 0.00000000 0.22093939 
5.02608098 0.00000000 -0.18788848 
5.12865407 0.00000000 0.22937514 
5.23122715 0.00000000 -0.09511358 
5.33380023 0.00000000 -0.12243031 
5.43637331 0.00000000 -1.07251776 
5.53894639 0.00000000 0.23452052 
5.64151947 0.00000000 0.40279859 
5.74409255 0.00000000 0.34736427 
5.84666563 0.00000000 -0.34496447 
5.94923872 0.00000000 -0.32240474 
6.05181180 0.00000000 0.27073174 
6.15438488 0.00000000 -0.02889131 
6.25695796 0.00000000 0.34105492 
6.35953104 0.00000000 -0.11138394 
6.46210412 0.00000000 -0.13034459 
6.56467720 0.00000000 -0.60150990 
6.66725029 0.00000000 0.06599517 
6.76982337 0.00000000 -0.25905140 
6.87239645 0.00000000 -0.20081164 
6.97496953 0.00000000 -0.05598864 
7.07754261 0.00000000 -0.09042602 
7.18011569 0.00000000 0.06236370 
7.28268877 0.00000000 -0.51119130 
7.38526185 0.00000000 -0.10947503 
7.48783494 0.00000000 -0.07405961 
7.59040802 0.00000000 0.39016295 
7.69298110 0.00000000 -0.00187432 
7.79555418 0.00000000 -0.22213951 
7.89812726 0.00000000 -0.22049208 
8.00070034 0.00000000 0.14482291 
8.10327342 0.00000000 -0.25452750 
8.20584650 0.00000000 -0.51854814 
8.30841959 0.00000000 1.02157785 
8.41099267 0.00000000 -0.04917403 
8.51356575 0.00000000 0.61023222 
8.61613883 0.00000000 0.08807732 
8.71871191 0.00000000 0.30667205 
8.82128499 0.00000000 -0.17763226 
8.92385807 0.00000000 1.99181506 
9.02643116 0.00000000 0.98409944 
9.12900424 0.00000000 -0.00090683 
9.23157732 0.00000000 -2.27918206 
9.33415040 0.00000000 0.91062753 
9.43672348 0.00000000 -1.78069304 
9.53929656 0.00000000 -0.78293693 
9.64186964 0.00000000 0.33673925 
9.74444272 0.00000000 0.81318200 
9.84701581 0.00000000 -0.09516842 
9.94958889 0.00000000 0.58423625 
